MONTH,DAY,STID,TMAX,TMIN,TAVG,DMAX,DMIN,DAVG,HMAX,HMIN,HAVG,VDEF,9AVG,HDEG,CDEG,HTMX,WCMN,PDIR,PDFQ,SDIR,SDFQ,WSMX,WSMN,WSPD,WDEV,WMAX,2MAX,2MIN,2AVG,2DEV,PMAX,PMIN,PAVG,MSLP,AMAX,ATOT,RAIN,RNUM,RMAX
10,12,NRMN,65.86,29.75,48.49,31.36,20.46,26.82,89.39,18.84,49.69,7.78,50.05,17.2,0,-996,26.76,-996,-999,-996,-999,14.75,0.68,6.2,3.75,20.89,11.52,0,4.28,3.62,29.03,28.76,28.9,30.15,793.56,19.84,0,0,0
10,13,NRMN,77.52,41.93,58.87,49.18,30.2,39.01,73.87,26.33,50.62,10.13,59.79,5.28,0,-996,38.22,8,48.61,6,27.78,11.8,3.2,6.58,1.6,17.24,9.73,0.79,4.78,1.69,28.76,28.67,28.72,29.97,755.62,18.66,0,0,0
10,14,NRMN,79.12,53.65,65.81,64.38,47.63,55.29,93.6,45.74,70.48,7.29,66.08,0,1.39,-996,-996,7,47.92,6,29.86,13.84,6.16,9.48,1.54,24.7,11.13,3.96,7.51,1.44,28.74,28.61,28.68,29.93,739.7,13.8,0,0,0
10,15,NRMN,82.49,52.61,69.03,68.85,35.43,58.03,98.5,41.26,70.49,7.17,69.09,0,2.55,84.49,-996,8,30.21,1,28.47,23.13,4.89,10.75,4.11,30.91,17.78,3.45,8.17,3.08,28.92,28.61,28.69,29.94,822.38,12.5,0,0,0
10,16,NRMN,65.84,42.23,52.96,43.58,33.32,35.95,94,31.12,55.03,6.95,54.34,10.97,0,-996,38.34,-996,-999,-996,-999,13.54,0,6.55,3.74,17.83,10.82,0,4.59,3.14,29.01,28.83,28.92,30.18,752.85,18.54,0,0,0
10,17,NRMN,76.8,43.13,59.41,44.47,35.13,39.62,92.34,22.82,52.33,10.27,60.04,5.03,0,-996,40.63,7,50.7,8,36.01,12.47,1.97,7.41,2.59,21.12,9.99,0,5.59,2.53,28.84,28.62,28.73,29.97,752.53,18.4,0,0,0
10,18,NRMN,74.98,48.36,61.28,50.27,38.41,44.25,87.72,27.41,57.19,9.35,61.41,3.33,0,-996,45,7,71.88,8,16.67,18.25,4.16,10.69,3,25.79,14.85,2.64,8.43,2.63,28.63,28.43,28.53,29.77,723.13,17.74,0.04,3,0.24
10,19,NRMN,73.63,47.44,60.14,53.2,44.76,49.14,95.13,40.89,69.45,6.5,61.75,4.46,0,-996,-996,-996,-999,-996,-999,18.57,0,6.98,5.11,26.08,14.09,0,4.91,4.24,28.6,28.41,28.53,29.77,712.89,17.3,0,0,0
10,20,NRMN,82.71,44.02,63.5,65.36,35.48,50.67,98.69,34.43,67.65,8.9,65.02,1.64,0,81.57,42.56,-996,-999,-996,-999,23.55,0,8.54,5.13,34.92,16.84,0,6.38,4.36,28.59,28.25,28.46,29.69,713.59,16.73,0.1,7,0.24
10,21,NRMN,69.82,39.57,55.52,36.43,20.65,29.81,81.96,16.23,41.17,10.06,58.07,10.3,0,-996,37.8,13,35.16,12,26.37,22.39,0,9.15,5.06,32.08,16.85,0,5.76,4.52,28.85,28.39,28.65,29.89,739.37,17.89,0,0,0
10,22,NRMN,70.97,36.82,54.28,35.44,23.81,28.48,67.02,17.89,40.64,10.05,56.66,11.11,0,-996,36.41,-996,-999,-996,-999,14.98,0.33,5.85,3.48,23.24,11.13,0,3.48,3.32,28.98,28.79,28.88,30.13,730.1,17.65,0,0,0
10,23,NRMN,78.06,48.52,63.05,55.71,32.19,45.28,88.45,38.29,53.32,10.09,63.41,1.71,0,-996,45.53,8,25.35,7,23.96,21.61,2.97,8.95,3.97,32.88,17.03,1.22,6.88,3.42,28.79,28.64,28.72,29.96,705.26,14.94,0.05,5,0.12
10,24,NRMN,58.33,41.88,47.15,54.9,40.24,45.57,97.4,87.76,94.22,0.65,47.34,14.89,0,-996,32.92,1,54.86,0,21.53,24.99,6.46,15.51,4.4,38.14,19.95,4.42,12.07,3.56,28.96,28.77,28.88,30.13,210.17,1.4,1.79,102,0.84
10,25,NRMN,45.6,41.07,42.93,44.59,40,41.82,97.63,94.51,95.8,0.4,43.08,21.66,0,-996,32.02,0,80.56,1,13.89,19.82,3.7,13.94,3.31,27.85,15.08,2.41,10.65,2.63,28.97,28.8,28.91,30.16,162.95,1.51,1.89,148,0.36
10,26,NRMN,64.38,43.6,52.1,44.44,36.37,41.12,96.87,39.48,68.91,4.86,52.58,11.01,0,-996,38.03,15,18.82,14,18.82,14.22,2.01,7.01,2.76,19.28,10.54,0.02,5.07,2.39,28.8,28.54,28.62,29.86,692.34,16.24,0.19,11,0.36
10,27,NRMN,73.71,42.74,55.17,45.11,36.61,41.27,84.21,27.63,62.93,6.79,55.57,6.77,0,-996,36.52,7,41.67,0,15.97,17.62,4.3,9.67,2.92,23.6,13.71,2.83,7.49,2.24,28.81,28.55,28.65,29.89,713.47,16.96,0,0,0
10,28,NRMN,45.58,34.75,40.94,41.12,30.21,35.47,92.1,71.09,80.89,1.69,41.15,24.83,0,-996,28.89,0,60.07,15,22.57,14.6,5.84,10.1,2.12,21.05,10.94,3.57,7.59,1.68,28.9,28.75,28.82,30.07,239.77,3.58,0.01,1,0.12
10,29,NRMN,37.53,31.65,35.68,36.79,27.66,33.06,97.14,80.06,90.24,0.67,35.69,30.41,0,-996,23.19,1,59.72,0,39.58,15.31,6.34,10.75,1.75,20.54,11.98,3.88,8.19,1.47,28.93,28.81,28.87,30.13,122.99,2.32,0.45,33,0.6
10,30,NRMN,37.02,28.24,34.49,35.72,22.19,31.06,96.55,70.76,87.45,0.82,34.6,32.37,0,-996,16.28,15,47.22,0,39.58,23.31,10.12,16.68,2.97,33.62,17.82,7.52,12.71,2.24,29.1,28.82,28.93,30.18,160.96,2.41,0.24,10,0.6
10,31,NRMN,47.28,22.54,34.2,23.04,11.06,18.12,82.93,24.12,55.61,3.53,34.98,30.09,0,-996,13.57,14,38.71,13,26.52,14.9,0.33,7.05,3.05,21.56,10.67,0,4.9,2.57,29.17,29.03,29.1,30.36,710.1,16.76,0,0,0
11,1,NRMN,61.34,31.59,44.42,31.66,16.44,22.94,71.67,20.16,46.05,6.38,45.89,18.54,0,-996,24.3,-996,-999,-996,-999,16.44,0,7.41,3.74,28.43,13.73,0,5.59,3.43,29.11,28.88,28.99,30.24,704.49,16.56,0,0,0
11,2,NRMN,56.84,31.47,42.91,32.82,20.47,28.84,91.24,24.61,62.56,4.43,45.27,20.85,0,-996,27.18,-996,-999,-996,-999,10.81,0,4.15,2.41,17.03,7.82,0,2.54,2.15,29.22,29,29.12,30.38,694.78,16.2,0,0,0
11,3,NRMN,68,36.31,51.38,38.02,25.53,32.9,74.43,29.03,51.54,7.45,52.14,12.84,0,-996,31.69,8,55.9,7,38.54,17.2,3.96,8.76,3.34,26.02,14.41,1.49,6.88,3.14,29,28.69,28.83,30.08,667.49,15.22,0,0,0
11,4,NRMN,68.13,42.16,53.12,48.03,37.84,43.58,90.9,47.32,71.14,4.49,54.35,9.86,0,-996,41.13,-996,-999,-996,-999,11.38,0.93,6.22,2.46,17.24,8.66,0,4.54,2.04,28.88,28.68,28.74,29.99,656.25,-996,0,0,0
11,5,NRMN,68.04,41.6,55.07,51.02,36.55,43.24,83.19,44.86,65.97,5.89,55.45,10.18,0,-996,36.25,2,27.99,1,22.01,11.71,0.45,6.22,2.81,18.34,9.47,0,4.45,2.6,29.01,28.89,28.95,30.21,660.38,14.39,0,0,0
11,6,NRMN,65.53,56.93,61.23,63.83,50.81,58.89,97.09,71.09,92.16,1.46,61.3,3.77,0,-996,-996,8,37.18,9,23.47,18.84,0.95,5.37,2.84,25.95,14.56,0,4.14,2.3,28.96,28.8,28.88,30.13,294.36,3.24,0.2,11,0.72
11,7,NRMN,58.6,31.47,37.36,56.79,22.41,32.17,96.62,64.35,81.88,1.3,37.89,19.96,0,-996,22.75,0,65.28,1,31.6,25.39,4.27,14.83,5.81,33.76,20.15,2.15,11.22,4.9,29.22,28.86,29.12,30.39,204.03,3.08,0.26,25,0.24
11,8,NRMN,51.85,29.87,40.17,34.76,20.02,25.2,82.53,32.51,57.01,4.06,40.78,24.14,0,-996,24.19,1,17.95,7,16.85,8.44,0.89,4.61,1.32,11.11,6.46,0,3.2,1.3,29.22,29.01,29.12,30.38,659.91,11.68,0,0,0
11,9,NRMN,70.36,35.74,51.94,49.08,32.57,41.98,90.58,42.65,71.16,5.06,52.57,11.95,0,-996,31.64,8,48.61,9,45.14,12.31,2.85,6.63,2.3,19.73,10.39,0.13,4.96,2.3,29.02,28.8,28.89,30.14,647.01,14.72,0,0,0
11,10,NRMN,74.05,46.42,59.76,56,45.71,51.47,97.96,51.79,76.14,5.3,60.07,4.77,0,-996,43.9,8,44.44,7,44.1,13.48,4.16,7.98,1.76,20.67,10.92,2.74,6.43,1.64,28.81,28.59,28.7,29.94,674.6,13.35,0.01,1,0.12
11,11,NRMN,58.78,19.82,35,49.71,6.19,26.88,93.29,52.58,72.72,2.08,35.22,25.7,0,-996,5.17,0,80.84,6,10.8,34.94,1.79,20.15,7.79,48.07,27.58,1.71,15.88,6.39,29.39,28.61,29.04,30.3,102.17,1.99,0.01,1,0.12
11,12,NRMN,36.28,13.75,24.48,12.29,2.45,7.52,78.29,24.46,50.77,2.5,24.92,39.98,0,-996,1.79,0,42.55,8,21.82,19.82,0.53,7.81,4.44,26.37,15.16,0.04,5.85,3.4,29.4,29.02,29.27,30.54,660.97,15.1,0,0,0
11,13,NRMN,51.49,23.34,35.87,20.78,11.45,15.03,70.37,22.08,44.72,4.59,36.25,27.58,0,-996,12.46,8,74.46,7,23.74,19.01,0,9.92,4.22,27.34,15.69,0,7.95,3.85,29.02,28.73,28.86,30.11,633.76,14.4,0,0,0
11,14,NRMN,55.24,24.88,39.21,32.03,18.56,27.49,90.37,39.08,64.87,3.56,41.52,24.94,0,-996,21.39,-996,-999,-996,-999,18.23,0,5.86,5.25,24.85,15.28,0,4.05,4.69,29.16,28.87,29.05,30.31,622.05,14,0,0,0
11,15,NRMN,58.42,25.48,42.54,34.32,22.85,28.67,96.33,31.98,62.64,4.65,44.8,23.05,0,-996,22.04,-996,-999,-996,-999,7.6,0,3.69,2.09,13.08,6.52,0,2.46,2.01,29.16,28.99,29.08,30.34,633.21,14.32,0,0,0
11,16,NRMN,62.94,36.72,49.29,33.42,28.27,31.04,71.98,30.43,51.24,6.63,49.75,15.17,0,-996,31.77,7,75.69,8,23.61,15.52,3.01,8.81,3.25,22.66,12.77,0.85,6.97,3.03,28.99,28.76,28.87,30.12,633.5,13.03,0,0,0
11,17,NRMN,63.54,34.42,48.93,38.4,28.77,33.46,83.28,35.6,57.01,5.82,50.39,16.02,0,-996,35.33,-996,-999,-996,-999,17.63,0,7.04,5.17,25.37,13.91,0,4.94,4.6,28.82,28.75,28.78,30.03,598.4,13.09,0,0,0
11,18,NRMN,72.88,34.73,52.92,40.76,29.7,35.71,87.49,27.98,56.29,7.88,55.86,11.2,0,-996,32.59,-996,-999,-996,-999,18.95,0,6.91,5.58,26.6,15.2,0,4.43,5.06,28.77,28.56,28.65,29.9,595.77,13.24,0,0,0
11,19,NRMN,76.6,37.88,58.56,45.79,33.01,38.38,90.22,24.92,52.68,10.52,61.25,7.76,0,-996,37.27,-996,-999,-996,-999,13.49,0,7.09,4.34,22.21,11.21,0,5.31,3.98,28.74,28.61,28.66,29.91,608.47,13.56,0,0,0
11,20,NRMN,71.98,57.24,62.95,61.72,42.92,55.47,92.92,52.8,77.24,4.53,63.2,0.39,0,-996,-996,7,79.86,8,16.32,20.45,7.57,12.12,2.55,30.91,17.33,5.9,9.91,2.21,28.64,28.55,28.61,29.85,659.28,6.9,0.06,6,0.12
11,21,NRMN,64.9,41.1,51.64,62.46,39.12,48.65,96.3,74.72,89.62,1.39,51.77,12,0,-996,32.54,0,31.94,1,22.22,18.28,5.85,12.26,2.66,25.66,14.07,3.91,9.53,2.11,28.85,28.62,28.74,29.99,358.39,2.49,0.21,10,1.08
11,22,NRMN,40.8,31.02,37.86,39.42,29.03,35.45,96.78,83.35,90.98,0.69,38.05,29.09,0,-996,25.54,15,32.64,14,24.65,21.94,2.73,10.62,2.96,31.43,16.67,0.01,7.93,2.58,28.92,28.79,28.86,30.11,171.72,2.46,0.71,22,2.16
11,23,NRMN,54.43,30.58,41.37,38,29.11,34.15,94.73,51.48,76.98,2.47,42.79,22.49,0,-996,24.59,13,48.87,14,16.92,12.96,0.01,7.09,2.9,19.51,9.82,0,4.59,3.02,28.84,28.76,28.8,30.05,708.57,12.66,0,0,0
11,24,NRMN,69.06,30.26,49.1,37.5,28.15,32.22,97.42,24.86,59.16,7.09,51.59,15.34,0,-996,26.35,-996,-999,-996,-999,15.76,0,6.37,3.67,21.27,12.78,0,4.32,3.68,28.79,28.46,28.65,29.89,610.53,13.59,0.01,1,0.12
11,25,NRMN,65.14,32.45,48.81,40.74,29.69,36.65,93.64,35.14,65.77,4.97,51.77,16.21,0,-996,30.38,-996,-999,-996,-999,10.48,0,3.33,2.54,13.88,8.83,0,2.05,2.31,28.46,28.34,28.38,29.62,602.31,12.16,0,0,0
11,26,NRMN,69.62,38.36,52.6,45.24,11.22,34.16,92.41,14.47,54.2,7.53,53.93,11.01,0,-996,29.41,11,24.62,10,15,32.57,0,12.96,8.17,45.52,24.99,0,9.43,6.42,28.74,28.21,28.33,29.56,506.99,8.21,0,0,0
11,27,NRMN,47.07,27.76,39.45,28.19,20.42,23.84,82.62,36.07,54.89,3.99,39.77,27.59,0,-996,20.61,0,25.09,14,21.25,21.5,2.02,8.71,4.72,30.85,15.81,0.39,6.39,3.65,29.12,28.74,28.99,30.25,659.54,10.73,0,0,0
11,28,NRMN,40.85,36.56,39.04,40.26,28.34,37.1,98.52,60.86,92.94,0.56,39.05,26.29,0,-996,29.81,5,23.34,3,23,12.23,1.98,6.85,1.78,18.79,8.62,0.36,5.08,1.46,29.11,28.96,29.03,30.28,103.72,1.46,0.35,31,0.24
11,29,NRMN,56.46,40.63,44.93,56.36,40.3,44.65,99.65,97.36,98.96,0.11,44.93,16.46,0,-996,35.93,6,35.94,7,27.76,12.42,0.87,5.79,2.13,22.57,10.2,0,4.41,1.89,28.97,28.48,28.76,30.01,135.09,1.33,0.24,20,0.6
11,30,NRMN,63.52,40.44,52.66,56.46,18.64,34.64,99.67,18.29,58.06,6.25,53.41,13.02,0,-996,31.78,11,38.89,12,20.83,32.61,4.62,14.46,7.16,42.23,24.83,2.55,10.45,5.63,28.67,28.39,28.5,29.74,585.28,12.41,0.03,3,0.12
12,1,NRMN,50.7,34.74,41.4,25.67,19.27,22.52,57.77,35.34,47.13,4.85,41.88,22.28,0,-996,25,14,69.1,15,20.14,27.38,6.23,16.36,5.08,34.85,20.49,3.58,11.91,4.08,28.99,28.67,28.84,30.09,581.16,12.62,0,0,0
12,2,NRMN,51.37,27.66,39.93,26.75,20.16,23.96,83.56,33.72,54.53,4.21,41.14,25.48,0,-996,20.89,7,32,15,20,13.97,0.01,6.02,2.73,18.57,10.59,0,4.23,2.19,29.08,28.79,28.95,30.21,571.92,9.36,0,0,0
12,3,NRMN,61.66,36.36,46.1,35.21,26.45,30.38,82.25,29.31,56.23,5.32,47.66,15.99,0,-996,32.77,-996,-999,-996,-999,12.26,0,6.21,3.2,17.24,9.99,0,4.37,3.22,28.8,28.66,28.72,29.97,621.71,11.62,0,0,0
12,4,NRMN,64.02,30.63,49.41,36.75,26.94,33.14,89.82,30.5,57.21,6.44,51.06,17.67,0,-996,26.8,-996,-999,-996,-999,7.9,0.77,4.02,1.66,11.62,5.99,0,2.29,1.89,28.86,28.72,28.79,30.04,685.78,8.81,0,0,0
12,5,NRMN,71.04,49.17,57.6,45.26,34.76,39.18,74.82,35.85,51.18,8.47,58.79,4.89,0,-996,46.28,7,30.66,8,22.63,13.94,0.04,8.3,3.06,19.89,11.27,0,6.36,2.81,28.72,28.52,28.62,29.87,549.93,11.51,0,0,0
12,6,NRMN,54.68,34.86,44.73,41.45,27.26,34.3,78.35,54.95,66.95,3.47,45.29,20.23,0,-996,30.56,0,47.2,15,43.01,24.45,1.6,12.82,5.65,33.62,18.48,0,9.58,4.87,29.1,28.7,28.99,30.25,566.74,11.23,0,0,0
12,7,NRMN,60.22,27.89,43.8,38.17,17.75,28.38,93.02,22.02,60.6,5.11,45.47,20.94,0,-996,26.36,-996,-999,-996,-999,11.54,0,5.05,3.18,19.51,9.41,0,3.58,3.01,29.09,28.77,28.97,30.22,576.11,11.06,0,0,0
12,8,NRMN,66.51,45.57,55.38,48.16,37.81,44.3,83.74,44.9,67.55,5.39,55.96,8.96,0,-996,41.03,8,59.03,7,28.82,18.03,5.07,10.7,3,25.95,14.45,3.46,8.6,2.67,28.77,28.37,28.54,29.78,428.96,6.31,0,0,0
12,9,NRMN,59.02,33.15,45.42,45.22,15.22,30.63,73.63,45.56,56.21,4.61,46.15,18.92,0,-996,23.78,0,35.42,15,18.75,26.46,3.8,13.94,5.29,34.63,20.22,1.53,10.33,4.45,28.94,28.35,28.62,29.87,375.27,3.86,0,0,0
12,10,NRMN,46.85,28.16,35.98,17.93,9.03,14.18,62.26,22.59,42.21,4.43,36.98,27.49,0,-996,22.17,-996,-999,-996,-999,12.63,0,4.76,2.59,16.3,9.85,0,3.28,2.17,29.16,28.94,29.06,30.32,569.5,10.61,0,0,0
12,11,NRMN,54,27.3,39.78,34.14,15.37,26.66,80.71,42.56,60.3,3.75,40.26,24.35,0,-996,21.32,8,52.45,7,24.13,14.78,1.86,8.72,2.87,21.63,12.06,0,6.88,2.77,29.22,29.03,29.13,30.39,565.08,11.79,0,0,0
12,12,NRMN,55.96,37.84,45.7,34.98,30.62,33.04,77.46,43.37,62.26,4.3,46.06,18.1,0,-996,30.27,8,67.96,7,21.13,16.57,1.38,9.65,3.77,25.79,14.13,0,7.77,3.46,29.03,28.75,28.88,30.13,553.71,11.81,0,0,0
12,13,NRMN,60.49,31.74,44.71,41.12,30.44,35.9,96.67,42.45,73.58,3.4,47.59,18.88,0,-996,32.14,-996,-999,-996,-999,7.43,0,2.47,1.61,10.82,5.32,0,1.14,1.4,28.75,28.56,28.64,29.88,569.91,10.77,0,0,0
12,14,NRMN,49.62,33.78,41.2,35.45,30.81,32.32,91.04,49.54,71.28,2.69,42.16,23.3,0,-996,26.2,2,23.26,3,20.49,10.08,2.28,6.16,1.51,14.83,7.74,0,4.21,1.55,28.7,28.58,28.63,29.87,509.17,5.3,0,0,0
12,15,NRMN,38.44,32.26,34.38,37.91,30.23,33.1,98.38,89.6,95.03,0.33,34.38,29.65,0,-996,21.89,15,32.29,3,19.79,17.76,4.14,9.01,2.92,23.31,13.04,3.48,6.9,2.26,28.73,28.52,28.61,29.85,103.96,1.78,0.02,2,0.12
12,16,NRMN,32.98,26.48,30.15,32.17,23.37,27.13,97.78,79.97,88.5,0.65,30.19,35.27,0,-996,15.95,15,45.14,0,44.79,20.07,7.97,14.09,2.55,28.95,16.26,5.76,10.95,2.06,29.03,28.67,28.85,30.1,174.85,2.18,0,0,0
12,17,NRMN,48.06,19.45,31.81,28.64,16.78,21.79,94.01,34.55,70.03,2.4,33.62,31.25,0,-996,12.62,14,35.5,13,17.56,12.69,0,6.42,2.99,17.68,9.94,0,4.08,2.92,29.17,29.04,29.11,30.37,556.89,11.98,0,0,0
12,18,NRMN,56.68,22.78,38.23,21.37,10.14,15.86,78.27,15.97,44.96,5.4,41.08,25.27,0,-996,17.52,-996,-999,-996,-999,8.67,0.14,3.93,1.39,12.06,6.8,0,1.84,1.62,29.14,29.03,29.07,30.33,566.22,12.16,0,0,0
12,19,NRMN,57.2,29.59,42.7,22.37,11.85,17.01,62.58,16.95,38.17,6.54,43.64,21.6,0,-996,23.01,8,50.69,7,30.21,18.41,4.97,8.23,2.6,24.47,15.46,2.83,6.32,2.5,29.05,28.93,29,30.25,624.92,11.59,0,0,0
12,20,NRMN,51.08,39.41,43.32,39.17,21.14,30.15,88.17,43.73,61.03,3.8,43.43,19.76,0,-996,33.82,7,75.35,6,20.83,13.7,4.7,8.54,1.55,18.92,11.23,3.65,6.85,1.36,29.06,28.96,29.01,30.26,561.47,5.8,0,0,0
12,21,NRMN,43.88,40.29,42.37,41.61,37.8,39.77,98.33,83.88,90.59,0.89,42.47,22.91,0,-996,37.11,-996,-999,-996,-999,6.54,0.08,3.38,1.23,9.28,5.29,0,2.32,1.22,29.12,29.03,29.07,30.33,129.94,1.73,0,0,0
12,22,NRMN,50.95,30.06,39.09,39.26,29.46,36.46,99.62,60.1,91.11,0.9,40.52,24.49,0,-996,28.47,-996,-999,-996,-999,9.69,0,4.43,1.91,12.57,7.5,0,2.95,1.99,29.06,28.89,28.99,30.24,556.93,7.64,0,0,0
12,23,NRMN,62.29,23.93,44.73,40.86,23.58,33.05,100,34.98,68.97,4.66,47.1,21.89,0,-996,21.55,-996,-999,-996,-999,11.53,0.35,6.03,2.78,17.83,9.25,0,4.22,2.97,28.9,28.77,28.83,30.08,628.22,10.04,0.01,1,0.12
12,24,NRMN,68.95,39.45,53.89,38.14,30.02,34.32,79.8,23.55,50.9,8.17,54.52,10.8,0,-996,36.51,7,52.45,8,43.71,14.72,1.62,9.14,2.48,21.63,11.87,0.04,7.28,2.36,28.78,28.61,28.69,29.94,609.54,11.26,0,0,0
12,25,NRMN,70.95,48.34,57.9,48.84,36.53,40.11,79.98,31.1,53.59,8.4,58.28,5.35,0,-996,44.07,8,60.76,7,21.88,18.5,5.5,10.49,2.7,26.24,15.23,4.05,8.47,2.34,28.67,28.56,28.61,29.85,538.06,11.32,0,0,0
12,26,NRMN,66.99,39.82,51.18,51.77,32.24,41.71,99.59,27.83,74.55,4.01,51.94,11.6,0,-996,35.54,8,30.15,1,22.06,12.88,0.66,5.8,2.18,16.08,10.11,0.11,4.2,1.74,28.92,28.66,28.78,30.03,574.54,8.32,0,0,0
12,27,NRMN,54.63,37.31,45.18,51.46,33.2,40.27,93.72,75.63,83.05,1.83,45.19,19.03,0,-996,29.95,3,23.26,4,22.92,11.73,2.82,7.29,1.96,17.03,9.38,1.38,5.56,1.64,28.92,28.64,28.82,30.07,269.83,3.64,0.02,2,0.12
12,28,NRMN,60.04,46.78,56.27,58.76,43.62,54.06,96.88,86.32,92.31,1.19,56.85,11.59,0,-996,43.44,7,39.93,8,17.71,22.21,5.09,11.05,3.11,32.95,18.66,3.08,8.78,2.79,28.64,28.33,28.46,29.7,72.87,0.92,0.53,43,0.24
12,29,NRMN,46.81,32.61,39.73,43.46,25.12,30.74,92.11,44.72,71.67,2.49,40.62,25.29,0,-996,24.86,13,46.53,14,24.31,20.13,4.54,11.06,3.4,27.18,15.06,2.34,7.74,3,28.73,28.46,28.59,29.83,677.4,9.94,0,0,0
12,30,NRMN,49.01,29.77,37.01,26.62,17.55,22.58,82.6,30.75,58.84,3.54,38.5,25.61,0,-996,21.78,13,46.53,12,29.86,19.48,3.38,10.31,4.26,28.5,15.01,0,6.81,4.07,28.95,28.72,28.84,30.09,569.95,12.29,0,0,0
12,31,NRMN,52.39,25.57,38.17,24.8,12.41,19.65,79.18,20.12,51.87,4.59,39.74,26.02,0,-996,18.06,13,33.68,8,16.32,11.89,2.27,6.17,1.84,17.1,9.66,0,3.8,2.2,29.01,28.78,28.9,30.16,575.06,12.48,0,0,0
1,1,ELRE,26.04,20.34,22.79,19.65,13.84,15.48,78.15,66.21,73.18,1.13,22.26,41.81,0,-996,6.21,0,68.06,1,24.31,19.8,3.95,12.51,4.09,27.25,13.89,0.05,8.54,3.11,28.96,28.76,28.86,30.33,327,5.22,0,0,0
1,2,ELRE,30.27,22.16,26.41,25.22,14.65,18.29,85.16,62.32,71.12,1.41,26.09,38.78,0,-996,13.67,-996,-999,-996,-999,8.65,0.17,4.29,1.83,10.82,5.69,0,1.83,1.8,28.86,28.61,28.75,30.22,113.88,2.2,0,0,0
1,3,ELRE,31.7,29.56,30.97,31.7,25.35,29.88,100,81.92,95.82,0.24,30.75,34.37,0,-996,-996,-996,-999,-996,-999,-996,-996,-996,-996,-996,-996,-996,-996,-996,28.67,28.43,28.55,30.02,266.65,3.1,0.19,19,0.12
1,4,ELRE,44.93,26.18,34.09,34.34,24.58,30.14,99.46,63.57,86.13,1.09,35.58,29.45,0,-996,25.79,-996,-999,-996,-999,-996,-996,-996,-996,10.52,-996,-996,-996,-996,28.55,28.43,28.49,29.95,599.43,12.99,0.46,46,0.12
1,5,ELRE,57.42,26.46,42.82,41.99,24.27,35.17,95.58,54.03,75.69,2.83,45.38,23.06,0,-996,23.08,-996,-999,-996,-999,12.23,0,7.09,3.26,15.56,7.82,0,3.3,2.62,28.63,28.53,28.57,30.03,594.24,12.9,0.16,16,0.12
1,6,ELRE,61.39,40.07,51.68,54.59,35.46,43.41,88.82,61.5,73.64,3.61,51.95,14.27,0,-996,33.47,8,78.82,7,19.1,26.26,8.29,16.3,4.26,35.01,19.19,4.25,11.34,3.48,28.52,28.31,28.41,29.86,580.66,6.59,0,0,0
1,7,ELRE,65.88,35.34,54.78,54.89,32.22,41.05,92.41,35.3,62.6,6.16,56.28,14.39,0,-996,34.6,9,39.21,10,20.86,22.75,0,10.58,4.63,33.24,16.35,0,6.46,4.02,28.54,28.31,28.44,29.9,599.18,13,0,0,0
1,8,ELRE,53.22,30.78,42.76,39.41,26.39,29.46,94.76,38.37,61.53,4.03,45.38,23,0,-996,23.5,0,43.96,1,31.14,19.57,0,10.45,4.73,25.28,14.41,0,5.62,4.59,29.05,28.53,28.85,30.32,602.51,11.99,0,0,0
1,9,ELRE,53.85,26.76,37.29,29.52,16.31,24.35,91.24,24.44,65.13,3.53,40.12,24.69,0,-996,19.4,13,22.81,7,21.67,8.44,0.28,5.33,1.9,10.23,5.4,0,0.8,1.35,29.12,28.89,29.01,30.49,603.03,13.04,0,0,0
1,10,ELRE,49.66,29.74,41.24,32.1,24.16,28.09,83.69,40.21,60.16,3.73,41.69,25.3,0,-996,23.66,7,61.46,8,30.56,22.21,4.02,10.9,3.44,29.01,16.26,0,7.05,3.48,28.89,28.6,28.74,30.21,286.98,3.32,0,0,0
1,11,ELRE,45.6,40.39,42.79,45.6,31.68,39.24,100,64.3,88.22,1.09,42.9,22,0,-996,31.44,7,95.83,6,3.47,18.81,7.19,14.28,2.15,25.05,13.67,4.36,10.25,1.67,28.6,28.33,28.46,29.92,64.39,0.95,0.22,22,0.12
1,12,ELRE,45.7,31.83,35.86,45.7,27.61,33.48,100,81.32,91.14,0.6,35.9,26.24,0,-996,20.49,15,71.43,0,22.65,23.51,1.3,17.22,3.51,32.37,16.92,0.05,12.05,2.73,28.85,28.33,28.6,30.06,172.25,2,0.09,9,0.12
1,13,ELRE,32.85,28.33,31.01,28.62,25.86,27.34,90.72,81.64,86.12,0.82,30.83,34.41,0,-996,17.35,0,60,1,24.91,16.77,1.6,9,3.5,23.24,11.68,0,5.66,3.1,28.99,28.84,28.93,30.41,134.33,2.15,0,0,0
1,14,ELRE,46.01,29.84,35.27,33.67,28.17,30.51,97.17,60.93,83.57,1.34,35.46,27.07,0,-996,23.05,-996,-999,-996,-999,10.84,0,5.09,2.65,14.39,7.73,0,2.28,2.39,28.98,28.81,28.9,30.37,619.82,10.31,0,0,0
1,15,ELRE,53.17,29.8,40.72,41.95,29.04,36.41,97.66,61.65,85.6,1.6,40.83,23.52,0,-996,22.5,8,59.72,9,34.72,17.86,4.34,9.16,3.03,24.27,12.25,0,5.69,2.9,28.81,28.66,28.73,30.2,592.07,10.76,0.01,1,0.12
